,track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
32,00vHOSgvVfyLzhlTZIJo1m,Full Moon,DREAMCATCHER,드림캐쳐 Full Moon 가사Hangul 시간을 따라 걸으면 조금씩 같이 걸으면 어디에 있어도 함께일 수 있겠지 (너와 나) 잠시 동안 곁에 머물렀던 너의 따스함이 남아서 밤새워 잠들 수 없는걸 살며시 다가가 (Oh oh) 말해주고 싶은 건 우리 둘만의 셀 수도 없이 많은 그 비밀 Come close to you 하늘 가득 물든 달빛 그 안에 너와 나 이렇게 시간이 멈출 때까지 꼭 기억할게 널 다시 만날 수 있게 널 매일 꿈에서 그려 널 파랗게 물든 밤하늘에 너와 나 약속해 Love 나 언제까지나 밤하늘 달빛이 돼 줄게 이 세상 모든 빛을 가득 채운 Full Moon 너와 내가 함께했던 순간들 마치 저 하늘에 새겨놓은 별 같아 그래 너는 아마 모르겠지만 이런 마음 알지 모르겠지만 조금 더 다가가고 싶은걸 귓가에 말해줘 (Oh oh) 너의 그 목소리로 우리 둘만의 말할 수 없이 더 많은 비밀 Come close to me Uh uh Baby without you 너는 내 우주 멀어지면 안돼 내 손을 꽉 잡아 나의 길을 더 더 더 밝게 비춰줘 꼭 기억할게 널 다시 만날 수 있게 널 매일 꿈에서 그려 널 파랗게 물든 밤하늘에 너와 나 약속해 Love 나 언제까지나 밤하늘 달빛이 돼 줄게 이 세상 모든 빛을 가득 채운 Full Moon 내 맘 언제까지나 알 수 있다면 그렇게 영원히 우-린 하나니까 ah Sleeping time Say my name Every time every where Good night 밤 하늘의 저 달빛이 깊게 잠들어도 너의 손을 놓지 않을게 꼭 기억해줘 날 다시 만날 수 있게 날 매일 꿈에서 그려줘 파랗게 물든 밤하늘에 너와 나 약속해 Love 영원히 빛나는 꿈결 같은 나의 맘처럼 새빨간 달빛으로 가득 채운 Full Moon Romanization Siganeul ttara georeumyeon Jogeumssik gati georeumyeon Eodie isseodo hamkkeil su issgessji (Neowa na) Jamsi dongan gyeote meomulleossdeon Neoui ttaseuhami namaseo Bamsaewo jamdeul su eopsneungeol Salmyeosi dagaga (oh oh) Malhaejugo sipeun geon Uri dulmanui sel sudo eopsi Manheun geu bimil Come close to you Naneul gadeuk muldeun dalbicc Geu ane neowa na Ireohge sigani meomchul ttaekkaji Kkok gieokhalge neol Dasi mannal su issge neol Maeil kkumeseo geuryeo neol Parahge muldeun bamhaneure neowa na Yaksokhae love Na eonjekkajina Bamhaneul dalbicci dwae julge I sesang modeun bicceul gadeuk chaeun Full moon Neowa naega hamkkehaessdeon sungandeul Machi jeo haneure saegyeonoheun byeol gata Geurae neoneun ama moreugessjiman Ireon maeum alji moreugessjiman Jogeum deo dagagago sipeungeol Gwisgae malhaejwo (oh oh) Neoui geu moksoriro Uri dulmanui malhal su eopsi Deo manheun bimil Come close to me Uh uh Baby without you Neoneun nae uju Meoreojimyeon andwae nae soneul kkwak jaba Naui gireul deo deo deo balkge bichwojwo Kkok gieokhalge neol Dasi mannal su issge neol Maeil kkumeseo geuryeo neol Parahge muldeun bamhaneure neowa na Yaksokhae love Na eonjekkajina Bamhaneul dalbicci dwae julge I sesang modeun bicceul gadeuk chaeun Full moon Nae mam eonjekkajina Al su issdamyeon Geureohge yeongwonhi u-rin Hananikka ah Sleeping time Say my name Every time every where Good night Bam haneurui jeo dalbicci Gipge jamdeureodo Neoui soneul nohji anheulge Kkok gieokhaejwo nal Dasi mannal su issge nal Maeil kkumeseo geuryeojwo Parahge muldeun bamhaneure neowa na Yaksokhae love Yeongwonhi biccnaneun Kkumgyeol gateun naui mamcheoreom Saeppalgan dalbicceuro gadeuk chaeun Full moon,49,6N7UA00H0IAexiQvOFGv5d,Full Moon,2018-01-12,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.589,0.945,7,-2.112,1,0.113,0.186,0.0,0.381,0.248,94.964,189711,et
33,00WIXhVVhswHuS6dlkScuw,Hot,Confetti,"(Yeah) I'm the new truth, the crypto Erry'body peep the info Look how I switch the zip code The bed rock, flip the flintstones You like the way i move my body Take control, illuminati I'm the baddest at the party fo' sho' I'm like the drink that you been sippin' I'm the spice that you been missin' Good as gold baby I'm ready to go Oh baby, take a look at me Oh baby, do you like what you see? Oh baby, take a look at me 'Cuz I'm the hottest motherfucka' that you ever seen Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? If you want cake, then get some If you wanna break the system The fatboy slim at the disco The hips gonna speed the tempo You like the way i move my body Take control, illuminati I'm the baddest at the party fo' sho' I'm like the drink that you been sippin' I'm the spice that you been missin' Good as gold baby I'm ready to go How that body do so much lovin' It's gotta be good for something How that body do so much lovin' I got the touch so custom Oh baby, take a look at me Oh baby, do you like what you see? Oh baby, take a look at me 'Cuz I'm the hottest motherfucka' that you ever seen Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? (Do you like it?) Oh baby take a look at me 'Cuz I'm the hottest motherfucka' that you ever seen Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? (Yeah) I'm the new truth, the crypto Erry'body peep the info Look how I switch the zip code The bed rock, flip the flintstones You like the way i move my body Take control, illuminati I'm the baddest at the party fo' sho' I'm like the drink that you been sippin' I'm the spice that you been missin' Good as gold baby I'm ready to go Oh baby, take a look at me Oh baby, do you like what you see? Oh baby, take a look at me 'Cuz I'm the hottest motherfucka' that you ever seen Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? If you want cake, then get some If you wanna break the system The fatboy slim at the disco The hips gonna speed the tempo You like the way i move my body Take control, illuminati I'm the baddest at the party fo' sho' I'm like the drink that you been sippin' I'm the spice that you been missin' Good as gold baby I'm ready to go How that body do so much lovin' It's gotta be good for something How that body do so much lovin' I got the touch so custom Oh baby, take a look at me Oh baby, do you like what you see? Oh baby, take a look at me 'Cuz I'm the hottest motherfucka' that you ever seen Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? (Do you like it?) Oh baby take a look at me 'Cuz I'm the hottest motherfucka' that you ever seen Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it? (hot, hot) Do you like it?",51,6nsXqX8wZbkiqSKmSqxsuT,Hot,2019-11-22,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.607,0.908,7,-3.883,1,0.107,0.00297,1.61e-06,0.12,0.664,168.015,150714,en
34,00X2yv2vrtritPt2CZnUTZ,Bené,PNL,"Bené Bené, Bené Bené, Bené Bené, Bené Bené Bené Bené, Bené Bené, Bené Bené, Bené Bené Dring dring dring dring dring dring Je suis dingue-dingue dans ma tête J'roule j'me fais racol' au feu par Sheitana J'vois des frères rentrer pour des peines à la Fofana Dring dring dring dring dring dring Bebeto, Romário, igo j'ai la tech' Zamorano, di Baggio à Batistuta Les attaquants au ballon car t'es parti poucave Gang gang j'fais l'milli' j'sors la Sega-Sega J'pose avec ma clope, avec mon fé-ca fé-ca T'inquiète mon ami hijo de puta-puta T'aimes pas ta copine veut nous faire le boussa-boussa (mouah) Dring dring dring dring dring dring T'es dingue-dingue dans ta tête Et toute la journée je pense à tous ces Calimero À ger-char' le coffre de litrons de Caramelo Chico chico, hola hola hello girl, tu toucheras pas la balle on te fait la brésilienne Comment ça se passe dans la villa ? Bené BenéBelek tu sors une arme, cent larmes de Yema, Yema Bené Bené, Bené Bené, Bené Bené, Bené BenéChico chico, hola hola hello girl, tu toucheras pas la balle on te fait la brésilienne Elle écoute PNL quand elle est accroupie J'crois bien que j'suis condamné à baiser des groupies Ce soir je vais me balader, j'vais m'rouler un pookie Onizuka-byle, n'DA de vivre un putain d'peace Je dis adieu la bicrave, la mère à la flicaille,Algérie Corsica, rappelle-nous dans 10k J'entends crier Bil-Na, QLF la chica Grosse couilles dans le CK, tire en l'air ça ricane Je n'ai plus peur du noir, je suis rassuré par le violet Tu acres et tu acres, pas le temps de chier sur honéOn va les Tchiki Tchiki, les Tchikiter Derrière la fumée, j'aime voir disparaître sa beauté Ah wesh ah wesh ah wesh, polícia Ah wesh ah wesh ah wesh, madre mia Billets sentent comme un bouquet Les miens sont beaux, relookésLe monde ou nada Bené Bené, Bené Bené, Bené Bené, Bené Bené Bené Bené, Bené Bené, Bené Bené, Bené Bené Chico chico, hola hola hello girl, tu toucheras pas la balle on te fait la brésilienne Comment ça se passe dans la villa ? Bené BenéBelek tu sors une arme, cent larmes de Yema, Yema Bené Bené, Bené Bené, Bené Bené, Bené BenéChico chico, hola hola hello girl, tu toucheras pas la balle on te fait la brésilienne",62,5GFHFEASZeJF0gyWuDDjGE,Dans la légende,2016-09-16,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.784,0.7,7,-7.649,0,0.108,0.491,0.0,0.108,0.769,82.02799999999998,190067,fr
35,00YeYHw6zhoy1y7EPTgIkj,Shine - Kygo Remix,Benjamin Francis Leftwich,"I could live in a different place With a different house and a different name I could sing you your favorite song Yeah, you'd sing along, you'd sing along I could wrap you in your favorite clothes And kiss your face just so you know That I'm the one who has got your back Now turn around and don't be sad I hope you find the love that's true So the morning light can shine on you I hope you find what you're looking for So your heart is warm forever more I could fly you away with me To the furthest place you'll ever be We could smoke 'til the sun goes down And without a sound, without a sound We'd fall asleep by the big blue sea With open eyes so we could see The way it shines for you and I You know it'll shine until we fly I hope you find the love that's true So the morning light can shine on you I hope you find what you're looking for So your heart is warm forever more I could wait with you by the water I could wait with you for the winter to come I could stand with you with your snow boots on I hope you find the love that's true So the morning light can shine on you I hope you find what you're looking for So your heart is warm forever more I hope you find what you're looking for So your heart is warm forever more",48,6tUKtq2hrHaWVs5Qokzc1P,Shine (Kygo Remix),2014-01-01,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.703,0.599,4,-8.687000000000001,1,0.138,0.402,0.000572,0.243,0.312,112.017,280640,en
36,00Z0GIRi0l7WqQnQJCo5S2,Don't Let It Break Your Heart - Single Edit,Louis Tomlinson,"On our way to Twenty Seven Got a place on the other side of London Doing better, doing better And I know you left a part of you In New York under your bed in a box But you're doing better, doing better Life gets hard and it gets messed up When you give so much, but it's not enough When the high's too high and the low's too low When you love someone and they let you go Don't you let it kill you Even when it hurts like hell Oh, whatever tears you apart Don't let it break your heart Time takes time to heal it You can't do it by yourself Oh, whatever tears you apart Don't let it break your heart It comes, it goes We're driving down a one-way road To something better, something better What hurts you is gonna pass and You'll have learnt from it when it comes back You'll be doing better, yeah, doing better 'Cause life gets hard and it gets messed up When you give so much, but it's not enough When the high's too high and the low's too low When you love someone and they let you go Don't you let it kill you Even when it hurts like hell Oh, whatever tears you apart Don't let it break your heart Time takes time to heal it You can't do it by yourself Oh, whatever tears you apart Don't let it break your heart (Oh) (Oh) (Oh) Don't let it break your heart 'Cause life gets hard and it gets messed up When you give so much and it's not enough When the high's too high and the low's too low When you love someone and they let you go Don't you let it kill you Even when it hurts like hell Oh, whatever tears you apart Don't let it break your heart Time takes time to heal it You can't do it by yourself Oh, whatever tears you apart Don't let it break your heart Don't let it break your heart (Oh) Don't let it break your heart (Oh) Don't let it break your heart (Oh) Don't let it break your heart (Oh, don't let it break your heart) Don't let it break your heart (Oh, oh, don't let it) Don't let it break your heart (Oh, break your heart, no, no) Don't let it break your heart (Oh) Don't let it break your heart (Oh, don't let it break your heart)",75,5u9HZPF2dVu38Ly2Ftje7S,Don't Let It Break Your Heart,2019-11-23,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.362,0.708,10,-4.046,1,0.0672,0.0226,0.0,0.0873,0.513,166.31,196160,en
37,011gUcrvLDn2gEApOdOhVe,Been A While,Sam Feldt,"It's been a while Since I let you Cross my mind I can let you run How could I let you go? Haven't seen you 'round here for a while How could I let you go? Haven't seen you naked for a while It's been a while Since I let you Drive around I could choose you, lover How could I let you go? Haven't seen you 'round here for a while How could I let you go? Haven't seen you naked for a while Haven't seen you 'round here for a while Haven't seen you naked for a while",2,4f99odoYED4w3X3EgMrjYG,Been A While,2016-02-05,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.779,0.695,1,-6.064,0,0.031,0.425,0.000769,0.107,0.392,120.004,163527,en
38,012mGdSYIBEmERuScm2iOl,Santa Claus Is Coming To Town,The Jackson 5,"Santa Claus is comin' to town Santa Claus is comin' to town You'd better watch out You'd better not cry You'd better not pout I'm telling you why Santa Claus is comin' to town Santa Claus is comin' to town Santa Claus is comin' to town He's making a list And checking it twice Gonna find out who's naughty and nice Santa Claus is comin' to town, oh yeah Santa Claus is comin' to town Santa Claus is comin' to town He sees you when you're sleeping He knows when you're awake He knows if you've been bad or good So be good for goodness sake (Be good for goodness sake) Oh, you'd better watch out (Watch out) You'd better not cry (Woo hoo) Better not pout I'm telling you why Oh! Santa Claus is comin' to town, oh yeah Santa Claus is comin' to town Santa Claus is comin' to town (Woo hoo) (Woo hoo...woo hoo) Santa Claus is comin' to town Santa Claus is comin' to town Santa Claus is comin' to town Little tin horns, and little toy drums Rooty-toot-toot, and rump-a-tum-tums Curly-haired dolls, that tootle and coo Elephants, boats, and kiddie cars too Oh! Santa Claus is comin' to town, oh yeah Santa Claus is comin' to town Santa Claus is comin' to town One more time now Santa Claus is comin' to town, oh yeah Santa Claus is comin' to town Santa Claus is comin' to town",28,4UvvfXA7W1IHzBaUCaRj2k,Christmas Number 1's,2007-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.691,0.66,5,-8.161,1,0.0354,0.18,0.000266,0.174,0.94,146.78,143507,en
39,014J7jX1wSv0manSdRnveo,Dancing On My Own - Tiësto Remix,Calum Scott,"Somebody said you got a new friend But does she love you better than I can? And there's a big black sky over my town I know where you're at, I bet she's around And yeah I know it's stupid, but I just gotta see it for myself I'm in the corner, watching you kiss her, oh oh oh And I'm right over here, why can't you see me? Oh oh oh And I'm giving it my all But I'm not the guy you're taking home, oooh I keep dancing on my own I just wanna dance all night And I'm all messed up, I'm so out of line, yeah Stilettos and broken bottles I'm spinning around in circles And I'm in the corner, watching you kiss her, oh oh oh And I'm right over here, why can't you see me? Oh oh oh And I'm giving it my all But I'm not the guy you're taking home, ooh I keep dancing on my own And oh, nah So far away, but still so near The lights come on, the music dies But you don't see me standing here I just came to say goodbye I'm in the corner, watching you kiss her, ohh And I'm giving it my all But I'm not the guy you're taking home, oooh I keep dancing on my own And oh, nah Said I'm in the corner, watching you kiss her, oh​ no And I'm right over here, why can't you see me? Oh no And I'm giving it my all But I'm not the guy you're taking home, ooh And I keep dancing on my own So far away, but still so near The lights come on, the music dies But you don't see me standing here",9,7vGzSetTlpBFG31tGWInEh,Dancing On My Own (Tiësto Remix),2016-07-08,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.608,0.648,1,-5.569,1,0.036,0.0194,0.00104,0.0897,0.114,121.96,224392,en
40,014V6u9VubefjaPPl1QkTJ,Phenomenal,Eminem,"I am phenomenal With every ounce of my blood With every breath in my lungs Won't stop until I'm phe-no-menal I am phenomenal However long that it takes I'll go to whatever lengths It's gonna make me a monster though I am phenomenal But I'll never say, ‘Oh, it's impossible' Cause I'm born to be phenomenal Unstoppable, unpoppable thought bubbles Untoppable thoughts, fuckin' juggernaut that'll Stomp you in a verse, obstacles I'm drawn to 'em When the going got rough Some of what I done fought through was the worst, little sissy Who the fuck taught you how to persevere? There ain't no situation that you ever had to respond to that's adverse The messiest thing you've ever gone through was your purse Yeah, I don't try like hell, then I might as well Hang it up like a shelf, gotta keep growin' with it, evolve Cause you can keep throwin' shit at the wall But you're gonna find that nothing's gonna stick until you apply yourself Time to slip in that zone 'til I find myself Inside the realm of the unknown and boldly go Into waters where nobody else has gone before Or willing to go, uncharted, feeling is so Bomb, I'm feelin' myself, I'm a giant Sometimes I gotta remind myself that I am... I am phenomenal With every ounce of my blood With every breath in my lungs Won't stop until I'm phe-no-menal I am phenomenal However long that it takes I'll go to whatever lengths It's gonna make me a monster though I am phenomenal But I'll never say, ‘Oh, it's impossible' Cause I'm born to be phenomenal Let me self-empower you When you're down and they're tryin' to clown the fuck out of you And you feel like you're runnin' out of fuel I'll show you how to use doubt as fuel Convert it to gunpowder too Now what you do is put the match to the charcoal fluid Put the spark to it like Martha Stewart barbecuing Ah screw it, feel like you want to hit that wall then do it Punch through it, just cock back, put your all into it Now you gon' take that rage and make that what you wage Never take back what you say If you stay strapped in your brain, engaged in a steel cage match Ready to scrap asap Take your fists and just ball it Show who's big and who's smallest you're Christopher Wallace Now picture 'em all as plastic and foam Lays flat, where you put your dinner plates at And set it on 'em like a placemat (I am phenomenal) And I want you to say that I am phenomenal With every ounce of my blood With every breath in my lungs Won't stop until I'm phe-no-menal I am phenomenal However long that it takes I'll go to whatever lengths It's gonna make me a monster though I am phenomenal But I'll never say, ‘Oh, it's impossible' Cause I'm born to be phenomenal Oh, step into the unknown and find yourself You're floating freely, no emotion Got a fuckin' mouth with no shut-off valve Can't even cut off power to it, but it's what allowed Me to come up out from under the fuckin' ground Cause I worked my butt off now It's a subject that I don't know how to shut up about Cause I stuck it out Like a motherfuckin' tongue thats how I responded when I got shoved around You're gonna have non-believers But when you're beyond belief, you probably shouldn't wonder how Get it how you live But are you prepared to give more than you get? And put in twice what you get back from this shit Though what you sacrifice barely is half, never give Rap is my shiv But it's like my shield at the same time I wield and my knife is will Sometimes I feel just like B. Real from Cypress Hill How I can just kill a cypher, survivor's guilt I rhyme like life is still an uphill climb Ready to face any challenge, waitin' Can taste it, it's salivation, I'm wagin' retaliation Look what I have built, reputation is validation The only thing I'm capable of makin' is amazing Only thing you're capable of makin' is a false statement Or accusation... I am legendary status, in fact That is the only way you'll ever be able to say You're a legend is makin' an allegation I write with the left, same hand I hold the mic with As I fight to the death, 'til my last breath Manage to prove who the best man is Prevail at all costs, be the only ones left standin'In the end, but I ain't gonna be the only one with the advantage Of knowin' what it's like to be southpaw Cause you can bet your ass you'll be left handed Cause I am I am phenomenal With every ounce of my blood With every breath in my lungs Won't stop until I'm phe-no-menal I am phenomenal However long that it takes I'll go to whatever lengths It's gonna make me a monster though I am phenomenal But I'll never say, ‘Oh, it's impossible' Cause I'm born to be phenomenal",1,5pqnv0aiizL6F4mmVkniKM,Southpaw (Music From And Inspired By The Motion Picture),2015-07-24,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.64,0.841,1,-2.426,0,0.0466,0.153,0.0,0.0457,0.0471,121.075,282546,en
41,01auWCuHXubb8KPZ0IXF4S,Get Get Down - Radio Edit,Merk & Kremont,"Down, down do-down, now ge-get",37,1P5jv5F4eW3TPh5k10I3Uc,Get Get Down,2015-06-05,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.601,0.933,11,-4.087,0,0.0764,0.00724,0.0134,0.468,0.332,128.032,181875,pl
42,01Bw3xiZ5PQfn0btMWICaQ,Beautiful Life,Lost Frequencies,"Anywhere you are and you'll go, I follow Mountain high and river low, I follow Take me to the bottom, drive me in low Wherever you go Mountain high and river low, I follow It's a beautiful, beautiful life Beautiful, beautiful life Beautiful, beautiful life With you Anywhere you are and you'll go, I follow Mountain high and river low, I follow Take me to the bottom, drive me in low Wherever you go Mountain high and river low, I follow Beautiful, beautiful life Beautiful, beautiful life Beautiful, beautiful life With you Anywhere she wants to go",30,2WGceQjphDCN6OdXxNBH6x,Beautiful Life,2016-06-03,Tropical Beats,37i9dQZF1DX1bDvyV0IkZ3,latin,tropical,0.732,0.52,2,-6.684,0,0.0376,0.127,0.0347,0.139,0.339,119.979,161464,en
43,01bWQ4TPGmsP6FS64nF4R9,Suave,Tabitha,"Songtekst van Tabitha – ""Suave"" Nick Vall Jij weet allang dat ik obsessed ben met jou Ik heb die ene shade die jij allang wou Kijk om je heen, niemand heeft door wat we doen Zeg het als je klaar bent, zeg het als je daar bent Zie het in je ogen, jij bent suave, dans met mij M'n nek is filled with diamonds Nacht is jong, ja, dat is wat een feit is Kom dichter in de buurt bij mij Kom dichter in de buurt bij mij Want alles wat ik wil ben jij Kom nog ietsjes dichterbij Jij bent alles wat ik wil Want jij bent suave, suave You can touch my body Suave, suave You can touch my body Suave, suave Come on and touch my body Suave, suave, suave Doe niet alsof jij nog niet weet waar ik sta Ik heb het water waarop jij het liefst vaart Wij in die motion, mogen de lichten uit? Zeg het als je klaar bent, ja Ik ben daar waar jij bent Ik zie het in je ogen, jij bent suave, dans met mij M'n nek is filled with diamonds Nacht is jong, ja, dat is wat een feit is Kom dichter in de buurt bij mij Kom dichter in de buurt bij mij Want alles wat ik wil ben jij Kom nog ietsjes dichterbij Jij bent alles wat ik wil Want jij bent suave, suave You can touch my body Suave, suave You can touch my body Suave, suave Come on and touch my body Suave, suave, suave Ik zie het in je ogen, jij bent suave Nacht is jong, ja, dat is wat een feit is Kom dichter in de buurt bij mij Kom dichter in de buurt bij mij Want alles wat ik wil ben jij Kom nog ietsjes dichterbij Jij bent alles wat ik wil Want jij bent suave, suave You can touch my body Suave, suave You can touch my body Suave, suave Come on and touch my body Suave, suave, suave",49,0iamyfQNN5cS07MXtLB8NY,"Hsmn, Pt. 1- Single",2019-09-20,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.7929999999999999,0.7440000000000001,1,-3.966,0,0.0993,0.00901,0.0204,0.258,0.718,98.001,177377,nl
44,01BXNQilWpOZxGLU9c12Iy,Pegao,Wisin & Yandel,"Ella me modela guilla Me baila guilla Me aloca cuando se quita la ropa y me provoca Pero bien guilla (Delen espacio a los refuerzos) (El duo de la historia) Ella me modela guilla Me baila guilla Me aloca cuando se quita la ropa y me provoca Pero bien guilla (El matatan con el capitan Yandel) Ella lo baila pegao, pegao, pegao, pegao Y el mahon bien apretao Bien pegao, pegao, pegao (Ehh) Ella lo baila pegao, pegao, pegao, pegao Y el mahon bien apretao Bien pegao, pegao, pegao (Ehh) Pegame ese canto de Hayabusa Medusa tu mirada conmigo se cruza Ropa interior, ella ya no usa Se emborracha y se quita la blusa Y a mi me encanta (Frontua) Cuando se adapta, cuando siente pasin Y se jala por la maranta Linda de noche, linda cuando se levanta Y debajo de la manta Ella lo baila pegao, pegao, pegao, pegao Y el mahn bien apretao Bien pegao, pegao, pegao (Ehh) Ella lo baila pegao, pegao, pegao, pegao Y el mahon bien apretao Bien pegao, pegao, pegao (Ehh) Se le ve (Se le ve) Por encima se le ve (Se le ve) Que te vuelves loca bailando conmigo Nena yo lo se (Yo lo se) Se le ve (Se le ve) Por encima se le ve (Se le ve) Que te vuelves loca bailando conmigo Nena yo lo se (Yo lo se) Lo interesante de ella es que Se le ve de lejito el tany Fantica de lo Armani Matando en el party Con mi musica ella mueve el cunani Tra, tra, tra (Move your body) Se le ve rodeando el area como guaraguao Con su tumbao El pico rojo y cachetes empolvaos No sabe na, frontiando con los rankiaos Acaramelao Ella lo baila pegao, pegao, pegao, pegao Y el mahn bien apretao Bien pegao, pegao, pegao (Ehh) Ella lo baila pegao, pegao, pegao, pegao Y el mahn bien apretao Bien pegao, pegao, pegao (Ehh) Ella me modela guill Me baila guill Me aloca cuando se quita la ropa y me provoca Pero bien guill, bien maquilla Por eso grito cuando ella me toca y Ella me modela guill Me baila guill Me aloca cuando se quita la ropa y me provoca Pero bien guill, bien maquilla Por eso grito cuando ella me toca y Arriba, arriba, arriba, arriba Arriba, arriba, arriba, arriba (Arriba, arriba, arriba, arriba) Latinos Nuevamente el duo dinmico haciendo historia Apunta otro palo, one million en el libro de guinness Jajaja El Capitn Yandel en Sociedad con W (W) Los vaqueros la sociedad del dinero Oye una organizacin creada sin fines de lucros Controlando las masas y las avenidas Salte del medio bacalao Nesty, Victor El Nazi W con Yandel Oye Vos, ni volviendo a nacer le meten como nosotros dos Oye Lalo acuerdate que a cada cerdito Le llega su navidad Atentamente, W con Yandel Argh",38,5r1bv4ibXLjpNOs4LsTlTb,Wisin Y Yandel Presentan: Los Vaqueros,2006-01-01,REGGAETON ANTIGUO 🔥,42E6uFhL4e2nXmbmeigwXb,latin,reggaeton,0.792,0.816,3,-4.751,1,0.254,0.51,0.0,0.356,0.809,96.038,232493,es
45,01DSvNTUsVROjnSF5j3UbD,Try,P!nk,"Ever wonder about what he's doing How it all turned to lies? Sometimes I think﻿ that it's better to never ask why Where there is desire There is gonna be a flame Where there is a flame Someone's bound to get burned But just because it burns Doesn't mean you're gonna die You've gotta get up and try try try Gotta get up and try try try You gotta get up and try try try Eh, eh, eh Funny how the heart can be deceiving More than just a couple times Why do we fall in love so easy Even when it's not right Where there is desire There is gonna be a flame Where there is a flame Someone's bound to get burned But just because it burns Doesn't mean you're gonna die You've gotta get up and try try try Gotta get up and try try try You gotta get up and try try try Ever worried that it might be ruined And does it make you wanna cry? When you're out there doing what you're doing Are you just getting by? Tell me are you just getting by by by Where there is desire There is gonna be a flame Where there is a flame Someone's bound to get burned But just because it burns Doesn't mean you're gonna die You've gotta get up and try try try Gotta get up and try try try You gotta get up and try try try Gotta get up and try try try Gotta get up and try try try You gotta get up and try try try Gotta get up and try try try You gotta get up and try try try Gotta get up and try try try",10,0pqKb2y8h2BWS46HMfmEgD,The Truth About Love,2012-09-14,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.6729999999999999,0.629,2,-7.072,1,0.0299,0.00141,0.0,0.0944,0.551,103.998,247907,en
46,01FBBpA6WBl3arX7pxTFwO,Not To Much - Remastered 2016,Don Omar,"Ella empezo de espacio ganandome terreno Y yo que no necesito mucho pa calentarme Se jugo con el pelo, se mordio los labios Y yo que no necesito mucho pa calentarme Me miro la mire Se toco, me toque Y no perdi tiempo en acercarme Y le dije Que cuando me miro, la mire Que cuando se toco, me toque Y por eso es que e venido a hablarle Ni se si baile masoquista Haciendose la nena conmigo Cuando yo se que a corrio pistas Toa' guilla de lista Con una faldita cortita y una camisa chiquita Guille de exorcista Puedes sacar de mi to' lo malo con una pildorita Solita se excita Y va bailando, dando vuelta, haciendo suya toa la pista En las piernas lleva fuego, hace que el suelo se derrita Mandala, que coje vuelo, y esa si que no se quita Y por si no lo dije horita, buenas noches srta Y va bailando, dando vuelta, haciendo suya toa la pista En las piernas lleva fuego, hace que el suelo se derrita Mandala, que coje vuelo, y esa si que no se quita Y por si no lo dije horita, buenas noches srta Me miro la mire Se toco, me toque Y no perdi tiempo en acercarme Y le dije Que cuando me miro, la mire Que cuando se toco, me toque Y por eso es que e venido a hablarle Arranca y vamonos Que el momento lo amerita No quiero aguajes, disimula date prisa No hay quien lo impida vas a hacer mia Es candente, es candente Como te dejas quemar en fuego Ella empezo de espacio ganandome terreno Y yo que no necesito mucho pa calentarme, Zion Se jugo con el pelo, se mordio los labios Y yo que no necesito mucho pa calentarme Me miro, la mire Se toco, me toque Y no perdi tiempo en acercarme Y le dije Que cuando me miro, a mire Que cuando se toco, me toque Y por eso es que e venido a hablarle En definitivo hemos sido para todos ustedes Zion baby, las 2 mejores voces del genero Somos los que somos, Zion baby, don Esto es king of kings la escuela de la musica",44,1jvfABr5t081rCAjajFQey,King Of Kings 10th Anniversary (Remastered),2016-11-11,This Is: Don Omar,37i9dQZF1DWYBUdckfg1va,latin,reggaeton,0.752,0.726,1,-4.59,0,0.0564,0.0197,0.0,0.203,0.261,92.004,211520,es
